place_id,name,city,lat,lon,has_kids_classes,has_women_classes,has_open_mat,drop_in_fee,beginner_friendly,family_friendly,accessible_entrance,speaks_english,speaks_portuguese,offers_gi,offers_no_gi,overall_rating,num_reviews,reviews_link,photo_link,logo_link,whatsapp_number,instagram,facebook
ChIJ92Sw1zfJBZERjzp-2jBBPCc,Knockstar Team,Miraflores,-12.1228879,-77.0167734,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,https://search.google.com/local/reviews?placeid=ChIJ92Sw1zfJBZERjzp-2jBBPCc,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqW6N_8OIN7vvWxMoPnsuFJ8NypEj-ZCcouJQCe7rkPZH7YOQQSyI2aiUpCw-9DbVA-v8wEpNgWm746SMcl1M32q1MOHnzgds-l1MLUWv0UTGnyRV3DinNiW46LNZRXrT9R5bY=w800-h500-k-no,NA,+51994107481,NA,https://www.facebook.com/KnockstarTeam
ChIJ2RQ12Su5BZER7k-Ju-QN95g,Knockstarteam Chorrillos,Chorrillos,-12.18391,-77.0049683,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ2RQ12Su5BZER7k-Ju-QN95g,https://lh3.googleusercontent.com/p/AF1QipNc46jWwmZdoCF4j2u39-yLxtyT2yBPg0ARUcfc=w800-h500-k-no,https://lh5.googleusercontent.com/-LmiIhb7t6fU/AAAAAAAAAAI/AAAAAAAAAAA/t5dbcoB2UFw/s44-p-k-no-ns-nd/photo.jpg,+51940321970,https://www.instagram.com/knockstarteam_chorrillos,NA
ChIJl0MWi2DPBZERgFcEjhaUsr4,Martial Gym,San Martín de Porres,-11.9908071,-77.0873972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,8,https://search.google.com/local/reviews?placeid=ChIJl0MWi2DPBZERgFcEjhaUsr4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np8i-U05P0eTVZcDQQO-boRH9npHJRvFtfIhBRL8XHBnZTLX5DLOwWiyvg_KEU_XGL9kE7UY7vz-wGZ8-cWIynUOte74f8UL1KkYBATRScY5LEHoH9IhyMP6JhIDWf-kP_TGtwA=w800-h500-k-no,NA,NA,NA,NA
ChIJ8_BFx5PPBZERWwYNTecWaQ0,martial gym,Lima,-11.9818282,-77.0933534,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ8_BFx5PPBZERWwYNTecWaQ0,NA,NA,NA,NA,NA
ChIJTftM_zrIBZERka67kYT47XQ,MMA & Boxing Club,Miraflores,-12.1168961,-77.0424054,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.8,9,https://search.google.com/local/reviews?placeid=ChIJTftM_zrIBZERka67kYT47XQ,https://lh3.googleusercontent.com/p/AF1QipP8dIuocgHfjP9tb0QC-KT99wcLLShKApfbMYNv=w800-h500-k-no,https://lh5.googleusercontent.com/-NKPubJT7nKA/AAAAAAAAAAI/AAAAAAAAAAA/_6ytktkuj2E/s44-p-k-no-ns-nd/photo.jpg,+51999149371,NA,NA
ChIJYVOUbjvIBZERdBp3eI6wbZk,Moving Zen Perú,Miraflores,-12.1176709,-77.0401663,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,26,https://search.google.com/local/reviews?placeid=ChIJYVOUbjvIBZERdBp3eI6wbZk,https://lh3.googleusercontent.com/p/AF1QipPoZtvowxhn8ah0W__0NIIcOS9I6jcli700RuJ2=w800-h500-k-no,https://lh4.googleusercontent.com/-Bm5n-I5-lcc/AAAAAAAAAAI/AAAAAAAAAAA/QTCNnibk6AY/s44-p-k-no-ns-nd/photo.jpg,+51981032561,NA,NA
ChIJsZ2tIsLHBZER37S3_pK3UIs,Panther Fight Academy,La Molina,-12.0658996,-76.9495947,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,2,https://search.google.com/local/reviews?placeid=ChIJsZ2tIsLHBZER37S3_pK3UIs,https://lh3.googleusercontent.com/p/AF1QipOD_sUnmLD5tVYm_f8zHdNNCzNbGxhnhmXBMMV9=w800-h500-k-no,https://lh3.googleusercontent.com/-SCslFcZww-g/AAAAAAAAAAI/AAAAAAAAAAA/lPDbdhhZBJQ/s44-p-k-no-ns-nd/photo.jpg,+51907350376,https://www.instagram.com/pantherfightacademyperu,NA
ChIJR7eS71vOBZERIgPBA0j4K7E,Peru Fight Academy Norte: Boxeo - Muay Thai - MMA,Independencia,-11.989286,-77.0579606,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.8,188,https://search.google.com/local/reviews?placeid=ChIJR7eS71vOBZERIgPBA0j4K7E,NA,https://lh6.googleusercontent.com/-ZW6Nvygtl-g/AAAAAAAAAAI/AAAAAAAAAAA/5QW6z8V4vzU/s44-p-k-no-ns-nd/photo.jpg,+51962740772,https://www.instagram.com/perufightacademynorte,https://www.facebook.com/PeruFightAcademyNorte
ChIJOWUMw77PBZERy8POn-61MWk,Predator Combat Academy - PCA,San Martín de Porres,-12.0001365,-77.0912981,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.8,4,https://search.google.com/local/reviews?placeid=ChIJOWUMw77PBZERy8POn-61MWk,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr66vjDblRAKfpwoJRvBvoKr3DGPGqpsumR4hlDwSP9OT_PohNB1oIUGxJse_gh8t53HzxVdeLut97Kx7pLt662DQmg-Hrynp5VVjvXJ6U-qkjGgs_cY0X-H_lqEY-tH53nO6tx=w800-h500-k-no,https://lh5.googleusercontent.com/-QApGTjygIE4/AAAAAAAAAAI/AAAAAAAAAAA/UDg2bSC5efo/s44-p-k-no-ns-nd/photo.jpg,+51997207080,NA,NA
ChIJ7ZUIvK7FBZERUZZa79pBF54,Predator Fight Center,Lima,-12.0301244,-76.9225034,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJ7ZUIvK7FBZERUZZa79pBF54,NA,NA,+51941875159,NA,NA
ChIJPSIV6RrFBZER_QQAA2iF31s,R1 Escuela De Deportes - Artes Marciales y fitness,Cercado de Lima,-12.0294663,-76.937893,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.6,16,https://search.google.com/local/reviews?placeid=ChIJPSIV6RrFBZER_QQAA2iF31s,https://lh3.googleusercontent.com/p/AF1QipOuJzxZOtriFoO87yzTiczRFDrEsxiLHkA-EWzQ=w800-h500-k-no,https://lh5.googleusercontent.com/-zYozm5UQwbo/AAAAAAAAAAI/AAAAAAAAAAA/dytScYaeNGw/s44-p-k-no-ns-nd/photo.jpg,+51936122909,NA,https://www.facebook.com/R1deportes
ChIJh4tNXAG3BZERzNdN3Wepyjo,Strike Team Gym,Chorrillos,-12.168342,-77.024653,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,https://search.google.com/local/reviews?placeid=ChIJh4tNXAG3BZERzNdN3Wepyjo,NA,NA,NA,NA,NA
ChIJfR7pXMrRBZERFdTSKfVDIKg,Team Chavez,Carabayllo,-11.9046291,-77.032235,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,https://search.google.com/local/reviews?placeid=ChIJfR7pXMrRBZERFdTSKfVDIKg,NA,https://lh6.googleusercontent.com/-gdlcrvw-RO4/AAAAAAAAAAI/AAAAAAAAAAA/hIckkXd8XVA/s44-p-k-no-ns-nd/photo.jpg,+51902999508,https://www.instagram.com/teamchavez_tcv/,https://www.facebook.com/teamchavezperu/?locale=es_LA
ChIJieoTqpHFBZEReDjwbQNIQmc,Team La Jauría Fight Club,San Juan de Lurigancho,-11.9641695,-76.9922273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,13,https://search.google.com/local/reviews?placeid=ChIJieoTqpHFBZEReDjwbQNIQmc,https://lh3.googleusercontent.com/p/AF1QipPZnkGSPqSElwDRkh9OuTwKtyylcgSzM8Tv7CCh=w800-h500-k-no,https://lh6.googleusercontent.com/-EhBkad-Zgdw/AAAAAAAAAAI/AAAAAAAAAAA/6Nd3_nMn9oU/s44-p-k-no-ns-nd/photo.jpg,+51916718341,NA,NA
ChIJM6SvQ-3JBZERvH2XIwsA4kY,Tres Coronas MT,Lince,-12.0886141,-77.0319611,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,15,https://search.google.com/local/reviews?placeid=ChIJM6SvQ-3JBZERvH2XIwsA4kY,https://lh3.googleusercontent.com/p/AF1QipO62-wbFsAXpcBb3cPpIfqGWMMlzdLl6Zj-7Xgg=w800-h500-k-no,https://lh4.googleusercontent.com/-5MfjvnK9Qkc/AAAAAAAAAAI/AAAAAAAAAAA/4MGBcr0QWtQ/s44-p-k-no-ns-nd/photo.jpg,+51952725364,NA,NA
ChIJ4aVREwDHBZERglyIXiaVZ9Y,Triumph Fight Center academia de artes marciales,Santiago de Surco,-12.1102142,-76.9752713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,146,https://search.google.com/local/reviews?placeid=ChIJ4aVREwDHBZERglyIXiaVZ9Y,NA,NA,+51900966701,NA,NA
ChIJ148eGJzJBZER-YR5bt1dUDM,True sports,Callao,-12.0559381,-77.1110921,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,https://search.google.com/local/reviews?placeid=ChIJ148eGJzJBZER-YR5bt1dUDM,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrpqXNwqjvlchB3eD7uCiyPxfmg0XHTtjLuYDbyU3RWfKGx6LtzAo7wMNT-yC1Nu3kZeZ3LMzQIHYROjPzZnFkq56uPhAmHf6Wlz8tkS-LYbGuG5Q41zcu7k2C_csZASohbuxUPW8F9uyTZ=w800-h500-k-no,https://lh3.googleusercontent.com/-METltd14ONE/AAAAAAAAAAI/AAAAAAAAAAA/YgqoIZu9_AE/s44-p-k-no-ns-nd/photo.jpg,+51907832437,NA,NA
ChIJK8LnTOjFBZERBwnyzoHB4IY,Under Fire Fight Club,San Juan de Lurigancho,-12.023812,-76.9761728,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,9,https://search.google.com/local/reviews?placeid=ChIJK8LnTOjFBZERBwnyzoHB4IY,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrD87mL0__ZUzYQ8Zozhu9ogAobYKn7Ea0vrVjkWPEHGr2ruX8yuLkDONZ4f9AEhl2J3UjcdlgoCw36Jhke0ygFUxA8v7xL7DQkOsk-NhBthScaB6Aad981oCuXcwVtIcZSDR7KWA=w800-h500-k-no,https://lh3.googleusercontent.com/-zWJWrUKsNCc/AAAAAAAAAAI/AAAAAAAAAAA/jpzblnqK1D0/s44-p-k-no-ns-nd/photo.jpg,+51981151616,https://www.instagram.com/underffc,NA
ChIJ85ntbIC7BZERa5AoRUpRtro,Villa Fight,Villa el Salvador,-12.2222762,-76.9315401,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.6,11,https://search.google.com/local/reviews?placeid=ChIJ85ntbIC7BZERa5AoRUpRtro,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nryD6xYrQpqDpE3KXvW4FUVhQiw76S1grZEVko_BO7QB2jHhxucvo5dvl-NWV1EIzV9tcgoabClVKNBgkWES231HHEaYjFZEyQccs_zhJG3O2XioxJfCo2P_BsmI7Jnq5vxiCCB=w800-h500-k-no,https://lh6.googleusercontent.com/-Eu7UmDuPcb0/AAAAAAAAAAI/AAAAAAAAAAA/HCDu0QSBFI4/s44-p-k-no-ns-nd/photo.jpg,+51949596547,NA,NA
ChIJcVtkKVrHBZERpcPJO0DIVvo,VIP TRAINING LA MOLINA PREMIUM,La Molina,-12.0907262,-76.949667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.9,15,https://search.google.com/local/reviews?placeid=ChIJcVtkKVrHBZERpcPJO0DIVvo,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonE_ucl5jOfytauaWfLASqT_sKh6ktBPgHskPoV6zRi68-ceHpOD6j3CO5r1W8BrK9mPhEuallVKyz4hf6Nitr_dkmHOUY1V5q5ysR_u-QIizsjQ9ybne7GVqc-0TvwfBQjA=w800-h500-k-no,NA,NA,NA,https://www.facebook.com/viptraininglamolina
ChIJeaNN3PW3BZER1JN21LAn4G4,ZENDO - MARTIAL ARTS,Lima,-12.1521917,-77.0086641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,https://search.google.com/local/reviews?placeid=ChIJeaNN3PW3BZER1JN21LAn4G4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nriIiWPo5iUw_tluPvUYNCdBWvDm3nwjwM-ITrYvB7JhvdyLoaQopQEIEsDPSGeH6dmp04zfQm4whlDngRPvAYSxFCYKOvdtcr62mS0gIwz29YV0880OeujThG65n7TRgiZdsWB=w800-h500-k-no,NA,+51941368736,NA,https://www.facebook.com/ZENDO-MARTIAL-ARTS-153572154708722
